-19004281,10566161
-21977439,9644518
783785,5526132
-20736216,13067576
-19724406,11734485
-24207800,11234001
-15661292,9710377
-12609673,7805502
-23162135,6950555
-21826646,6085081
47197,3411119
6237502,-5398684
7118581,-7025726
6999778,-4643128
5625390,-9373940
4846545,-9763336
11445356,-10063717
12295306,-8515544
3848187,1367635
6340336,-5120965
8074468,-6501558
9155474,-8377916
11208394,-8003910
10989521,-6201129
7791546,-8358500
8385874,-7190066
1522685,7251432
1151663,-15187269
164788,-11017341
3582779,-10934748
1635215,-13310740
-4259027,-8830650
5615966,-14145473
5236792,-14025941
2961742,9188746
6446205,-12979211
8279014,-12590783
9042399,-20961771
7899121,-18645847
5905884,-14522785
1295471,-10776999
5807089,-15951668
-2304973,12102887
-11620910,-2340476
-13502075,-481965
-4741001,-3474794
-11661145,12061057
-13017448,9522048
-8556068,-11480742
-18287335,7339892
-4244643,8019391
5038039,-14925843
3601055,-12725509
5023328,-16257528
-3120957,-13727183
3464213,-16742280
8459629,-19980238
6066044,-16603071
467295,9741001
-13536244,6683035
-23556600,7980301
-20332087,13431117
-14903071,3018550
-25123885,7391046
-21242723,8544496
-32652610,17381879
-3480588,12097971
3560382,-10244582
6173647,-13495585
8500366,-22275060
6906458,-14952397
2805102,-14063404
9355190,-20497881
9075944,-19041788
2139309,8857683
6489825,-6985521
1875909,-4132627
6321658,-7242450
-5076200,-5205587
-8820469,-7383117
6865163,-5590891
5619183,-6213679
3253940,4026927
8560509,-7761256
11175568,-7690421
9519282,-8208846
-2464548,-4624571
3544207,-5400280
10657096,-8646860
10166825,-9020285
2099334,3089654
7317095,-8048971
10717050,-7508312
8469418,-7577135
7583401,-7329856
6115271,-5950093
9924136,-11124098
6040279,-8744562
2803156,2549422
4745056,-5037544
7038798,-7619919
8563473,-6903652
1141920,-3474970
1202279,-3211775
7046230,-8379545
7885477,-7678403
1189506,6922385
7201669,-8236038
8175475,-7906798
8508514,-7523685
1139915,-3264498
275079,-3657642
2898909,-5701205
6602184,-7355303
2348285,4792304
1387212,-3900989
7531253,-8659113
2508455,-12705336
5944230,-7696898
-1262867,-4351535
1275163,-3327298
217955,-4491904
-1795755,7000629
8865770,-6945706
8545061,-7238513
5783202,-6379068
1750877,-7316152
3793017,-5733021
9528534,-5924151
9647409,-10703059
2798899,1477019
6180604,-5707604
7901375,-7780567
7025060,-8535880
7286735,-7887036
10043879,-7975662
7699874,-7421015
9425532,-10530615
1275601,4850528
-2094600,-703755
8442743,-6736892
12081800,-9454060
9170452,-8379018
4633806,-5973133
6824171,-6316618
7543082,-5979205
3400206,1820961
-12557495,8695301
-3882318,-2170252
-1060399,-917991
-4776388,1913085
-14894296,11077937
-22782506,12789090
-8844703,2485352
-4987764,8516165
-12441944,2989170
-9642360,1808813
-9211471,815521
-16174191,5857898
-13957240,5136685
-14877496,10244090
-15755583,7450519
-8646352,12638826
4389999,-8233267
8172970,-6736741
6970207,-5364354
3206294,-5085616
5230547,-7907213
11150061,-8274104
8012475,-8411991
2820398,3459102
-40814693,29805397
-40727192,23928876
-29852885,6364399
-39302385,18660296
-31781842,6417588
-41071018,19277666
-37684868,9919766
-2614167,8214008
3651547,-17906389
8648761,-15304994
7093887,-11450715
2395067,-14201725
4703316,-16452717
679660,-16967505
6067747,-20092150
-3654658,7795220
2648000,-5517228
8305077,-8006150
8991826,-7718246
9951335,-10024992
7529429,-7186935
9359984,-8844074
12064078,-7806937
3561517,3103670
6079018,-7030919
9532704,-8167608
12413431,-9188217
9820701,-7664212
9123046,-7227714
9870675,-8408806
10294707,-7877191
3242240,1484220
8304234,-8328791
7649341,-9243818
3749283,-4444194
468781,-7146578
-1093509,-3302299
8787381,-8789464
5934475,-6491495
2678580,3813273
-19203764,17107178
-3746370,237679
-12719814,6116675
-9453939,-1599451
-6715981,987117
-22059965,21178182
-18332538,12138686
-11222459,24338978
-1431529,-5252419
8123988,-7659413
8591679,-6818633
1748376,-6658480
1958141,-4018275
6767643,-6406346
5602551,-6605625
2623933,2487952
1046507,-5514298
6472108,-9575186
7037942,-7783115
8632058,-7065638
9858360,-7782751
7105533,-6720305
4421846,-5727116
3798513,999197
1762749,-3853686
8380593,-6674972
4741826,-5866105
8364050,-6774692
4477254,-7587083
9655915,-8131158
7989188,-6357701
1269816,3646273
8818385,-9637440
12035410,-6586795
8844986,-5273932
7855797,-5877347
5054338,-6323088
8056781,-4987929
9840836,-6983893
2391575,4034368
-1788965,-6439233
-506309,-10467475
1812550,-10762304
-907238,-9447612
3470017,-7499608
7644409,-20833447
6854832,-14115065
-5119474,9996155
7852277,-6257762
10386202,-8410806
10314980,-9910393
11028692,-7205508
7259477,-5325616
8254004,-7684147
5554205,-6458152
2282317,3166331
7859587,-8575355
9080181,-7489975
6386492,-5017336
4313315,-3396381
6286962,-4931240
6948529,-7213887
4293089,-4471819
2608178,1210449
7004024,-7300316
9283695,-5962468
6352389,-6899924
6851550,-7738178
3423010,-4755563
6368087,-6812988
6980224,-11454303
1860945,6016070
3476128,-18829027
392718,-12632985
7401594,-18046741
3004689,-12860205
-443733,-10533658
-257249,-8992464
3435194,-14859549
-7386960,8504313
260397,-9080026
-530152,-14821683
364943,-12873450
4426359,-15252640
3235956,-13753914
-285244,-11991314
-226801,-12931910
-4462308,10753624
6474726,-6718676
9625684,-4593928
11496629,-8346257
9029383,-7897490
9836664,-11161369
8033505,-8544105
9782113,-7392798
4521834,3924243
1210436,-12169007
5769827,-14831782
4610616,-13949842
624557,-9965365
6304711,-19977875
7427628,-20086747
5080841,-16061771
-2151535,7440635
5807240,-18083269
8538254,-14835988
4206663,-10507011
2838918,-8972331
-5562538,-3197185
4973779,-10494610
862897,-3771247
-213710,7799128
-38208843,36850796
-21886609,19873578
-20802392,23830141
-30178331,24796485
-24538221,22229229
-32578225,27942574
-19701597,20155846
-9260794,25802245
-33058794,17026180
-35894875,15143820
-29531183,14315593
-38486833,14954277
-28196648,9196931
-40111290,22722622
-37811022,19554481
-3261236,7910663
-14634253,6905591
-18189760,20336209
-11275727,7839141
-9374442,1331171
-2490275,268094
-9725147,8235660
-21296894,17679946
-6573492,14996745
-7999347,9821608
-17070671,7763661
-13071486,12277043
-12137774,4468951
-5828775,3445620
-9021399,4418580
-6662944,1684449
-6565030,14166907
6142646,-18269567
6261484,-16073361
6104556,-16637699
9671998,-15275426
7508515,-17858370
7727912,-20783629
5670437,-17294409
-3315580,6944832
3488188,-7581884
10862989,-10323809
11158414,-11048309
9032497,-10603165
9265745,-11185017
5468289,-9522628
3814448,-7697932
35830,2456371
7419769,-7367045
9046013,-9409514
8184974,-9027325
7246427,-7949169
-3509601,-6326416
2834562,-5806710
8893615,-6971329
2118734,2722561
7565215,-9156998
10482526,-7544188
8833324,-6166299
9411065,-10083028
9408697,-7198900
5247079,-8790372
4512416,-6927430
2636511,4779287
5501916,-16496814
1018093,-17022877
665060,-14832001
5847504,-15313857
2554541,-10115931
2564096,-6674724
8555511,-20032310
-2988685,8351571
-6862693,2126676
-16872707,9603445
-15989869,9879758
-13890916,4484729
-23905183,12442171
-8278430,3221656
-19385194,12013449
-4458558,13569105
5301551,-14589727
7495024,-12417106
-2146095,-14762679
10794611,-17481922
7515522,-19679947
6975464,-17972711
6583154,-15780453
-4181351,7100427
8707207,-9636193
7594029,-7273751
7435045,-6585829
5863672,-6705876
2890642,-5008324
6369317,-9436484
9343383,-9056468
4428189,2631713
-33833274,18074973
-30868415,9488345
-33111953,19445205
-47857500,29372759
-33058794,17026180
-35894875,15143820
-29531183,14315593
-3301879,9902046
-8664137,3518231
-8269548,2359946
-17447073,11100991
-13812257,6751840
-10003522,-1518887
-15029458,8336577
-21192079,11480392
2727697,5411762
-10966791,5619221
-15500616,10080709
-9283664,-25779
-26401992,16183143
-13327574,1727314
-16585349,1589803
-15076673,5120619
-3375587,9777514
-27266356,6839106
-33596540,19402922
-34329557,11239375
-27758225,11327791
-24128294,10766843
-27800770,8543645
-30159376,14655367
-6232877,13821427
4276386,-16712235
5256234,-15882109
9872263,-15639113
6241732,-15500246
4504155,-11521389
1918710,-12238152
6900280,-16281546
-7057067,9390562
3791030,-13242039
8613859,-18384549
9874526,-13361529
1942420,-17113509
922339,-13580773
-1872884,-12714614
3743158,-10874757
1972772,8330993
5972854,-7321854
8265546,-6160782
5744037,-6512464
1621096,-2375795
6270594,-7268011
9535256,-10902130
11387693,-8263471
2631824,3735035
3183749,-16689760
196943,-16342647
304677,-13923521
7240528,-14284740
7835013,-15403159
2208957,-15381818
2816662,-13214011
-4887203,8048372
-13970517,3027795
-11596177,6120323
-20994387,11298718
-26531749,8412215
-21207267,7567150
-17015781,3290159
-22243247,12031938
-2058100,8685658
-26426551,17435085
-29901899,8646094
-40961575,16617192
-33761306,10649185
-36202755,19388647
-35798750,11351492
-32251772,13652588
-14601107,18050456
-23838321,14793959
-44909834,32950005
-32352169,29143561
-12443415,10765431
-25460477,19011406
-35812593,24408381
-36698647,20607730
-11442049,16920825
7358072,-17275976
6630063,-15448829
7755376,-18592711
4718770,-17532221
2078835,-19986951
7896590,-15131741
4786553,-18312638
-4111922,8940258
3219015,-5670106
7645207,-6695448
10173944,-7099042
7712586,-6109670
4170095,-8226160
11895284,-9488564
10012699,-8333292
3545516,3205734
7709975,-7797627
7519971,-8647152
9005439,-8583223
2575482,-4772567
-1950342,-7785883
2226034,-6875026
8331294,-5820514
166509,6504399
-26731796,22187895
-4293942,3043535
-22514316,15285075
-19374525,10040717
-8965019,3385392
-5955578,2115112
-15916100,9885609
-5540895,8051093
-8146978,49702
-5858018,-1552241
-13640748,-900096
-12009095,-7625259
-18689571,3726108
-13440438,-2762908
-9604159,-4966084
-7524736,10519427
10401495,-6461371
12196171,-6350116
11429268,-6721451
9678262,-7995712
5551388,-7352335
5618924,-6363583
9104393,-7712803
3238461,2695266
3505772,-6930571
6305100,-8989667
7372291,-7388398
5377463,-1850009
4556513,-4601058
5259920,-6419838
9415983,-10246489
3943470,456614
8807834,-10943483
9811975,-8069939
9628799,-9464796
8357705,-7732519
7825978,-6570469
10196330,-7999130
10162540,-8385240
3381053,1619342
-5808378,3161884
-10170474,5246382
-12734757,6622469
-11358200,7421197
-914737,-1368967
-10051017,6878463
-11311486,4840536
-2059265,6077234
5258002,-7781192
9802276,-7496784
10148509,-7739666
5264723,-6781531
-5902784,-3884323
8009666,-7634834
10623988,-9333652
3682803,1481354
7704156,-5917771
3984950,-7746259
10974555,-7102291
5234288,-4574400
7260448,-5257573
5550337,-6348504
479366,-7754810
685474,3619072
-23420693,1456368
-13492771,3339585
-9167453,3284414
-11323392,-5458520
-8065085,1307267
-18412211,5538993
-9746792,2723295
560264,3601137
7966784,-6426201
12315439,-9828618
9756813,-10509933
5876837,-8048619
5584195,-7753622
6857178,-5453677
9493043,-7941998
4953156,2275890
7132041,-8118916
10326695,-9720230
11381097,-8983053
5566270,-6449039
6484247,-7121815
268048,-5574447
7932017,-7711122
3218513,2667589
6483865,-6499850
7249175,-6678108
6605000,-4600465
7662225,-9714469
6938210,-5867601
8738989,-7484917
11421436,-9867856
3755148,1826298
-9768593,6085862
-17071201,16009953
-4467705,5473698
-16360075,10519701
-9289141,3133958
-15153724,9023628
-14683383,13242650
-9111045,19041791
6900787,-9472266
8555244,-6454475
5370102,-5742973
6108271,-7099082
3087956,-7439354
4408251,-7850102
10030850,-8106072
5168556,1442494
-20619827,20245209
-16272045,13277398
-15421241,8251266
-17308981,14193518
-21489546,13458819
-22217302,16990845
-15199920,12459701
-1252723,8422855
6060869,-8616718
6358942,-6212578
6965406,-5128447
6897034,-4614107
9833534,-10763422
6540094,-8001401
6451290,-8098212
2708794,2088173
2277945,-8221901
9719296,-9096600
8356984,-9000327
5206485,-7349621
6882098,-6173276
7684730,-9715383
8237482,-9316938
5460619,-1090545
6532449,-7579363
8914800,-11999356
6705437,-8110696
8258277,-8311114
9816291,-9000208
10111729,-7672236
8147256,-8045660
3529018,4131293
-16013326,9568131
-7847435,4117628
-10290586,7772201
-4702268,3125401
-10908848,1366353
-3179982,-888720
-5534599,1145236
-8958508,10931081
-17919395,4535033
-10966246,3379881
-11095452,-431756
-18313363,3628540
-8308053,-710568
-11895872,3685847
-14265590,350048
-5507168,12278934
-10319984,-4684102
-14898236,1488578
-19229205,-6120344
-11521125,-7363996
-7336687,-11052888
-12851707,1569839
-6310400,4122012
-115336,6193853
-22100127,10771356
-38567556,25939768
-33807353,21482907
-53482006,46554988
-43683080,36409795
-41585810,19223998
-23663163,13823919
-19438645,32552169
9567972,-5958256
9064615,-9318707
8953105,-11003093
7286538,-9166412
700019,-5197352
4943893,-4230666
7151165,-8054029
4310817,-390308
3707792,-12945854
5146274,-15051818
3133331,-10229591
-3427608,-4907249
-3590994,-5715673
4240302,-10704455
-670454,-6370542
1805092,7048307
5928271,-7923349
8150002,-5796161
8988673,-7997088
8882265,-7893440
10372404,-7889421
10259085,-8815112
6721016,-8903406
2670242,2960537
-13699599,8178981
-20529582,10155383
-16210647,9055990
-16606624,-7076045
-31728357,18966038
-35618189,24976513
-37767255,23576096
-8365379,17178255
5567656,-9496480
6806656,-7561391
6891578,-7427761
7629029,-6603825
6360524,-8856220
5946707,-8561101
7315580,-8187577
2370684,2178702
9177421,-5473919
7371802,-8161959
2914681,-7399279
4226434,-10152818
5564980,-8098936
8481406,-7182076
6921512,-9129002
4441630,-779990
-12943857,9000122
-12356279,6307948
-4640648,-1783497
-17299742,9753339
-16008449,6461329
-12576371,7967910
-2582433,-4410718
-15865,4437721
12360174,-10076998
8330317,-7463096
7366472,-7466015
7371470,-6968409
5916687,-7997740
9078917,-9764998
5742561,-5865124
3020773,3584445
4118845,-5216591
8538604,-4185233
6718027,-4712060
8542543,-9016162
9905616,-10269975
6984759,-8480698
5705561,-5519867
4065202,2768416
3835332,-4696558
2028993,-6716115
8355222,-7218354
10695040,-7831423
1989842,-5653465
4066664,-6773611
4242508,-6903324
2146971,3170630
4355471,-8391263
9903140,-7524225
7884817,-9799830
10204144,-7975666
8059788,-6164183
5122277,-7640991
11568558,-6182305
3745410,2880564
-4330282,-7709021
-18982582,5420143
-16338640,-2880758
-14281869,3456279
-19942155,18305046
-14268546,10313430
-12312293,4042993
-594843,8836448
10759409,-9140798
11652072,-9128502
10517889,-8839166
8511714,-6630879
8733156,-6975207
8922004,-6799311
7798810,-5786251
3735473,3925819
-34966576,19311658
-36998580,21143769
-45340281,38291487
-40048591,17005395
-30490088,19070667
-31224770,13960673
-46737630,47299480
-22912566,31053851
-32508473,39130656
-50801688,41025570
-59370904,42209192
-20497768,14820231
-51437612,48552092
-68255193,61159475
-55743842,47210300
-3505884,22699233
-11859676,8111436
-16143274,-3085855
-13202803,2738947
-12702225,11359399
-14713845,12132657
-18407863,16849829
-20373936,14091227
-10182627,17842946
7359170,-6343741
9634289,-8289497
6972877,-8540245
1471912,-7865228
2536955,-4901128
10482588,-10567350
8627950,-8473582
3962527,1836978
4010559,-5494813
7105873,-6565969
8505454,-6863775
5605197,-6869372
907295,-7300436
5453478,-4884046
7284098,-6391799
3805153,2784735
7840899,-7271037
6082559,-5901086
5586993,-4965552
7451741,-6442078
2266970,-6114548
7816179,-8119530
7097363,-5814172
3319335,3962853
-3799362,-537814
-4322933,-2551274
-4808938,-3283681
-13014119,-59598
-17860412,11172604
-21730450,10304989
-15670692,4607498
-7807512,11682606
5668006,-6696945
5954155,-7338936
10137663,-9664972
6173697,-5596707
3440305,-6970180
10228235,-6749472
11199032,-5463067
2473150,6111921
6223411,-10136591
12792975,-8713916
7650547,-6679298
6584885,-5872708
5546239,-7578495
9883922,-7267837
11261924,-7073669
3717963,2785836
-5575891,-3507868
-3643476,-7750013
6625096,-12745460
-3025305,-8336662
-270032,-7539010
4381730,-12951102
-4853959,-11056768
-1487459,7276324
-6610916,-40798
-15769960,10307090
-2359714,1991376
-12204747,7162005
-11806028,6522495
-9884437,5584309
-9861016,2755377
-6566296,10743664
6767395,-16354697
1603154,-13372293
8656853,-16566357
8164139,-17402557
790694,-11545735
5904878,-19237513
5415565,-15642279
-186741,8721126
5374761,-6346220
9912076,-8302194
9991030,-8635556
6495019,-9505153
10365125,-8857612
11766539,-6190935
4178268,-7875033
3230942,1603147
-20385069,23720862
-17357361,22480790
-12998469,12555907
-3705609,324704
-4857660,3270959
-3415435,-88808
-1087726,-537541
-3289776,5352228
-1161794,-6534435
7657016,-15085058
2317811,-16322193
6738922,-15262607
-3354246,-8820184
3642644,-12913352
-1544047,-7783151
-832314,11879178
6117931,-7759053
9841081,-7364144
8780146,-6998391
6139877,-6671235
2275324,-3106465
7919377,-6949192
8808397,-7562117
3441313,2871689
-47568696,37375039
-30342312,32004860
-42245536,32553028
-56955707,46207571
-33161248,25887164
-7527955,15533782
-32443807,23714055
-29566412,51652080
6430158,-7181795
10786761,-6930375
9070186,-9171480
9491989,-9425279
10984243,-10802658
12627700,-9683402
12819417,-10064177
2803307,6290410
-18627733,11154232
-19439363,10378525
-32263680,20098833
-20060630,10767232
-27667592,11502568
-37334975,19748834
-32460512,22678617
-4177883,12161901
-22959596,18180361
-22564714,17403477
-23040477,24359567
-17261929,8399698
-32557472,15653103
-4044422,11389043
-19876550,11267917
-9592665,16424140
-28236751,20439706
-18936505,18745611
-11111725,13254895
-18730897,20475486
-15753781,25463066
-18642493,24111368
-15624291,11382556
-12427221,19698841
7697375,-9129067
11204993,-8920861
11675237,-7868652
10485340,-7738323
7667475,-9518351
10323841,-10958586
9537219,-8070684
3342289,3941075
8524018,-8622602
9510565,-10225890
9638688,-7276509
8585464,-6636699
6181902,-6321981
8346278,-8544289
10903451,-10788422
2096818,4514191
1033334,-5891247
3949973,-5620192
-4434497,-4332746
-6242103,2078373
-4801059,-7398423
-296194,-7609788
-2809538,-10541419
-3512328,6918173
7649496,-14938994
7766698,-9840717
6971653,-14842783
8467232,-16397744
6331342,-17815164
10814258,-18741187
1774216,-9307382
520909,10400470
5113829,-5168715
7943853,-9225400
6533908,-8596812
7977097,-8125703
6478167,-6395817
11590235,-8564232
6994236,-7319134
2758140,2727290
4866868,-8760967
10355154,-8580705
8019589,-5690446
9808504,-9146569
11491258,-8307121
10899680,-8409863
5438844,-6510582
2220555,3936772
6966113,-6425460
6711623,-6018595
6669538,-8442888
8137374,-5789692
1740511,-2469424
5766865,-7134785
-1371677,-7871734
2142136,4234504
-31862411,15213532
-36867780,17868539
-29955986,17865259
-32296339,13723821
-26704703,11987293
-33143820,15387682
-33427410,21232628
-3569585,6277010
1254140,-12471446
4980043,-17400517
569525,-16673176
-3728098,-10605045
5666002,-13350391
5964257,-14873640
5633025,-16296403
-1808892,7402575
-21590951,9911701
-8218616,2439952
-6444325,-2602230
-16842373,1460839
-16092122,-511319
-15424734,5143423
-11322283,9894624
-5240968,16598606
3400046,-6801012
2797407,-3876712
5189597,-6969777
8725662,-9415935
8712675,-6918184
7728424,-6953631
8885863,-8539017
1938058,6048258
5164217,-5268159
7307425,-6882320
11206408,-4795315
3730243,-6501461
2936497,-7607483
7257258,-7335471
6345858,-7842228
3731999,2564257
-29590425,25379138
-16726802,17034628
-27944981,33429695
-29359775,29281601
-9321586,12041969
-19445907,20106854
-32956166,30954702
-10866906,17460731
-45253487,36703860
-36371394,23447686
-27178527,13970508
-21719575,11264330
-33175958,13527158
-16921943,6199453
-55278823,44606815
-6680278,13315198
6228689,-9535882
2734985,-6320518
8081899,-9764231
1282306,-4681375
91580,-3868399
5673934,-5895625
7854635,-7105653
4506385,431279
8739194,-7184483
8833163,-9460612
6986302,-7209045
10314410,-9652171
9760371,-8283609
6961905,-5066662
12727391,-9057887
5580153,776220
-40588050,39528493
-10493681,12750910
-25427623,12668129
-33811521,30162889
-25215983,23900321
-22259023,20279250
-22724766,18644825
-10843835,16609117
-726686,-9880037
-7807295,-2950926
860894,-11582831
6633371,-17152389
2438415,-15040771
1568867,-12710044
4720415,-13223000
-121005,5472474
-26083571,18267802
-20896645,20810416
-15790288,11888431
-28195150,12421445
-40347067,39398386
-32494895,35742779
-28709909,25530292
-14989853,27858893
6821006,-17306056
3549118,-12024392
4608399,-16418874
13417184,-18549621
5086716,-12272059
8403640,-17468769
8496576,-21347821
4786865,6053024
-34232370,19858715
-32038109,20558359
-28216441,14407701
-31468059,15963601
-11005916,14066756
-16701319,8612110
-15716709,5903816
-3359426,10121105
-41196895,35716268
-41175695,48035124
-32030624,20975645
-31482411,34326347
-26042741,24566375
-16246429,15215167
-39705060,40557075
-7794401,25408582
-275386,-14302060
-53748,-14445123
6845889,-13259437
-2658539,-11440564
7566943,-13970887
-280238,-9609816
3171491,-17468110
-5205680,10858515
917543,-8615183
-8868720,-1257900
-2212130,-1732717
-3726548,-1411078
-7015494,1533973
-31764465,25671087
-20755546,14540182
-7236813,16491318
-19669029,6070931
-23352329,12582420
-26650384,15856676
-42838751,28570220
-36339260,27651081
-33109152,18431728
-38662857,22939628
-6205854,14743688
-36681677,37620026
-21877830,22291387
-23548738,23728897
-24076645,30704379
-40598227,41969883
-12627376,17043433
-37166230,46632954
-19571817,40102174
-14739538,3607375
-12601089,6120553
-16577334,10546237
-11908363,6051214
-7962718,87470
-18339541,8165456
-20058755,9863094
-5411956,8952773
4254990,-14348114
4239224,-15073613
3718912,-15357494
7148557,-14965185
-6436636,-6593320
1695854,-10193162
3222038,-11624509
-6190414,10909736
-16883843,12739307
-16905028,5518226
-14465279,4552635
-8835513,7939789
-15475429,-1145086
-10616783,5871293
